OID_,ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_CANCER,D5_CANCER,D2_RESP,D5_RESP,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_CANCER,P_RESP,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_CANCER,P_D5_CANCER,P_D2_RESP,P_D5_RESP,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
7819,6037670604,California,CA,Los Angeles,9,5124,5124,3808,2141,2425,2683,0.194964871,0.035967081,1741,0.339773614,257,0.050156128,50,0.018635855,136,0.063521719,44,0.011554622,69,0.013466042,1536,0.299765808,,8.87212411,55.34762,0.370975076,20,0.3,1595.726767,74.51467266,548,0.225979381,0.074816345,0.15124036,1.292298601,0,0.000759694,10.33313817,1.906255294,2.729508197,0.503539134,14.62236533,2.697531075,0.584894613,0.107901243,3.314402807,0.611440377,16.37704918,3.021234806,3.704332553,0.683374539,9.553278689,1.76238697,8.968384075,1.654485727,6.628805621,1.222880755,3.509367681,0.647407458,0,0,6.433840749,1.186913674,7,1,17,3,7,51,5,5,95,,53,14,75,3,17,84,19,49,46,34,18,0,33,30,19,10,6,39,26,7,2,20,17,43,27,12,7,28,17,28,15,21,13,12,6,0,0,19,10,10345164,7255843,0,0,0,0,0.330139189,0.001712413
7820,6037670701,California,CA,Los Angeles,9,6939,6922,4911,2206,2252,3376,0.30302194,0.080752258,3659,0.527309411,545,0.07873447,154,0.045616114,191,0.086582049,131,0.026674812,285,0.041072201,1619,0.233318922,0.166153846,9.435484658,55.53453,0.543454259,20,0.3,2361.109932,261.6395026,938,0.41651865,0.100241566,1.526421838,10.28290835,2.031383511,0.000949628,19.09038223,5.087392258,4.545329103,1.211283871,29.09010624,7.752216768,0.90906582,0.242256774,5.15137298,1.372788386,27.57499656,7.348455484,16.66620671,4.441374193,20.30246999,5.41040129,17.27225059,4.60287871,27.27197462,7.267703226,24.54477716,6.540932903,23.93873328,6.379428387,10.60576791,2.826329032,25,17,37,8,34,62,12,29,87,38,63,15,96,3,17,91,55,67,57,90,81,79,35,51,44,14,12,64,59,16,13,28,25,64,58,43,37,52,44,46,41,61,55,58,52,71,68,31,25,2883203,0,0,0,0,0,0.098225999,0.000280584
7821,6037670702,California,CA,Los Angeles,9,5975,5975,4355,2039,2195,2798,0.245690377,0.079668583,1993,0.333556485,943,0.157824268,167,0.05968549,51,0.025012261,89,0.02043628,150,0.025104603,1581,0.26460251,0.135384615,9.248367123,55.35365,0.495442279,20,0.3,2003.0525,76.34315271,1037,0.472437358,0.092592685,0.656165248,5.428758811,0.23000621,0.001100931,14.98711297,4.859783549,3.439665272,1.115360159,23.09489544,7.488846802,0.737071131,0.239005749,4.176736409,1.354365911,21.62075314,7.010835284,4.913807531,1.593371655,17.93539749,5.815806542,13.26728033,4.30210347,18.67246862,6.054812291,14.25004184,4.620777801,15.96987448,5.17845788,8.844853556,2.86806898,15,16,17,28,51,27,9,11,92,11,61,14,94,3,17,88,20,73,54,76,58,65,36,42,43,12,11,56,57,12,12,24,25,54,56,15,15,48,46,37,39,47,48,38,39,66,65,26,26,6696484,94012,0,0,0,0,0.184532466,0.000660758
7822,6037700101,California,CA,Los Angeles,9,5392,5392,4842,3484,3773,4118,0.293212166,0.139520405,1594,0.295623145,1568,0.290801187,287,0.069694026,520,0.149253731,115,0.023750516,105,0.019473294,868,0.160979228,0.164102564,10.29731288,65.69945,0.387238283,30,0.4,790.2936201,736.1694517,1817,0.481579645,0.107513359,0.100625495,12.88850307,2.127484145,0.029028656,21.99091246,10.46403037,16.12666914,7.673622274,22.87054895,10.88259159,12.31491097,5.85985701,16.71309346,7.952663085,20.52485163,9.766428349,23.45697329,11.1616324,21.6977003,10.32450997,17.59272997,8.371224299,5.277818991,2.51136729,25.80267062,12.27779564,23.45697329,11.1616324,16.12666914,7.673622274,23,51,13,56,61,80,11,7,63,35,75,55,78,42,57,70,80,74,60,18,88,80,55,56,69,43,57,55,71,50,63,61,70,52,69,56,74,54,67,46,62,18,24,60,77,70,79,45,60,674083,0,0,0,0,0,0.043520358,6.58506E-05
7823,6037700102,California,CA,Los Angeles,9,4448,4380,4042,2832,2965,3201,0.322720796,0.181224409,1306,0.293615108,1541,0.351826484,354,0.11059044,585,0.206567797,226,0.055912914,83,0.018660072,878,0.197392086,,10.31559151,65.41845,0.393596504,30,0.4,809.9122767,267.1793538,1447,0.488026981,0.102879732,0.100763173,13.14301146,2.660702312,0.000525615,24.2040597,13.59183067,17.42692298,9.786118079,25.49494288,14.31672831,13.55427343,7.611425178,18.39508537,10.32979131,22.91317651,12.86693303,17.74964378,9.967342488,23.8813389,13.41060626,18.71780617,10.51101571,5.808974327,3.26203936,28.72215084,16.12897239,26.78582607,15.04162594,10.00434467,5.617956675,29,67,13,67,87,89,28,7,77,,75,54,79,42,57,71,55,74,58,18,89,83,31,59,78,46,66,59,80,52,72,63,77,56,79,45,69,58,78,48,70,19,30,65,86,73,86,29,47,490971,0,0,1,0,3,0.043355731,4.79605E-05
7824,6037700200,California,CA,Los Angeles,9,7186,7186,6540,4319,4635,5750,0.340244921,0.110286638,2974,0.413860284,1916,0.266629557,464,0.080695652,182,0.042139384,338,0.051681957,244,0.033954912,707,0.09838575,,10.23823233,65.47477,0.365020902,30,0.4,790.3831906,637.1501435,2354,0.507874865,0.095427073,0.111752169,11.25631433,0,0.058839946,25.17812413,8.161211193,18.37322572,5.955478438,25.17812415,8.161211212,14.29028668,4.632038796,19.3939605,6.286338366,23.81714445,7.720064642,26.19885889,8.492071106,25.85861397,8.381784468,18.71347064,6.065765076,7.485388255,2.42630603,28.58057334,9.26407757,0,0,20.75494016,6.727484902,32,35,25,52,70,39,25,19,27,,74,54,74,42,57,70,77,76,55,22,84,0,61,60,61,48,48,59,60,53,56,63,64,58,60,61,62,61,60,48,51,23,23,64,66,0,0,54,54,698991,0,0,0,0,0,0.04132381,6.82835E-05
7825,6037700300,California,CA,Los Angeles,9,5656,5656,5364,3965,4330,4294,0.225335926,0.111497044,1261,0.222949081,1288,0.227722772,247,0.057522124,285,0.071878941,222,0.041387025,46,0.008132956,858,0.151697313,0.158974359,10.20978493,65.2645,0.356746183,30,0.4,793.3843048,761.518443,1508,0.348267898,0.090942484,0.118383517,12.82497767,0,0.065697099,16.44952263,8.139284219,11.9428041,5.909343337,16.4495226,8.139284212,9.464108892,4.682875848,12.84414778,6.355331508,15.77351485,7.804793087,18.02687412,8.919763528,13.97082744,6.912816734,12.16814003,6.020840381,5.408062235,2.675929058,19.82956153,9.811739881,0,0,13.74549151,6.80131969,12,36,6,44,48,55,20,3,58,29,73,53,73,42,57,70,80,62,54,24,88,0,61,45,61,33,47,43,60,45,56,57,64,41,60,46,64,39,52,35,50,18,25,49,69,0,0,39,55,607147,0,0,1,0,0,0.041874073,5.93112E-05
7826,6037700400,California,CA,Los Angeles,9,4775,4775,4411,2973,3489,3411,0.216963351,0.106079741,904,0.189319372,1168,0.24460733,155,0.04544122,190,0.06390851,68,0.015416005,69,0.014450262,974,0.203979058,0.161025641,10.23241397,64.50883,0.376965368,30,0.4,816.9392432,541.4717359,1482,0.424763543,0.083943499,0.119652621,16.94381182,3.898539218,0.000548339,16.05528796,7.849900846,10.84816754,5.303987058,16.48921468,8.062060316,9.112460742,4.455349122,12.36691101,6.046545237,15.40439791,7.531661623,16.05528796,7.849900846,14.75350785,7.213422399,10.84816754,5.303987058,5.207120419,2.545913788,20.61151832,10.07757541,19.09277487,9.335017222,6.725863874,3.288471976,11,33,4,48,34,52,6,5,80,32,74,50,76,42,57,71,74,68,50,24,95,88,31,45,60,31,43,43,60,44,54,56,63,41,59,41,59,41,54,32,46,17,24,51,70,67,75,20,29,1315939,0,0,2,0,0,0.065001943,0.000128536
7827,6037700501,California,CA,Los Angeles,9,4125,4125,3619,2523,2963,3077,0.255030303,0.107159796,1099,0.266424242,1005,0.243636364,283,0.091972701,118,0.046769719,43,0.011881735,125,0.03030303,579,0.140363636,0.141538462,10.16422904,64.77802,0.34925651,30,0.4,793.2961764,506.1921196,971,0.327708404,0.084991416,0.137572741,9.947638985,12.2477274,0.039073944,18.61721212,7.822665104,13.00654545,5.465149593,18.10715151,7.608345516,10.71127273,4.500711432,14.53672727,6.108108372,17.85212121,7.501185716,18.61721212,7.822665104,15.30181818,6.429587757,13.00654545,5.465149593,7.650909091,3.214793878,20.40242424,8.572783676,24.73793939,10.39450021,14.53672727,6.108108369,17,34,10,48,78,42,5,15,52,14,73,51,71,42,57,70,73,60,51,30,80,97,57,50,60,36,44,46,58,47,55,59,63,46,59,47,59,42,50,37,47,24,30,50,63,71,78,41,50,597454,0,0,0,0,0,0.045209948,5.83612E-05
7828,6037700502,California,CA,Los Angeles,9,4096,4096,3823,2888,3558,3319,0.270996094,0.122851725,1324,0.323242188,896,0.21875,350,0.10545345,250,0.086565097,80,0.020925974,52,0.012695313,519,0.126708984,0.182564103,10.18657781,64.9704,0.347523092,30,0.4,790.3424786,821.8084158,754,0.211916807,0.087557104,0.129552839,13.55830173,10.66283834,0.046299912,19.78271484,8.968175906,14.09179688,6.388289687,19.24072267,8.722472475,11.38183595,5.15977245,15.44677736,7.002548325,18.96972656,8.599620732,22.22167969,10.07384143,13.0078125,5.896882788,14.09179688,6.388289687,7.316894531,3.316996568,24.11865234,10.9338035,26.28662109,11.9166173,15.98876953,7.24825176,19,43,16,43,85,62,9,4,44,58,73,52,71,42,57,70,82,48,52,27,89,97,59,52,64,39,50,49,63,48,59,60,67,49,64,53,70,37,46,39,53,23,31,57,73,72,80,44,58,504038,0,0,1,0,1,0.032054601,4.92378E-05
7829,6037700600,California,CA,Los Angeles,9,5486,5486,3591,1751,2106,2202,0.145461174,0.076879659,660,0.120306234,936,0.170616114,126,0.057220708,25,0.014277556,150,0.041771094,129,0.0235144,1229,0.22402479,0.100512821,10.09098658,64.76217,0.319165884,30,0.4,775.1211701,97.85846573,963,0.457264957,0.082532863,0.156920661,7.001340035,0,0.109486186,10.32774335,5.458455758,7.418519869,3.920862586,9.45497631,4.997177835,6.109369308,3.228945678,8.291286918,4.382140563,10.036821,5.30469644,3.636529347,1.921991464,10.32774335,5.458455758,7.273058695,3.843982928,5.23660226,2.767667708,9.745898651,5.150937123,0,0,9.309515129,4.920298148,2,14,1,31,48,18,20,10,85,1,71,51,65,42,57,69,25,71,50,36,67,0,64,30,46,22,34,28,42,42,46,43,55,28,44,12,18,30,44,23,35,17,26,28,43,0,0,27,42,5682125,2279,0,0,0,0,0.138500377,0.000555288
7830,6037700700,California,CA,Los Angeles,9,3579,3579,2380,1167,1342,1578,0.171696004,0.080509671,541,0.151159542,688,0.192232467,1,0.000633714,59,0.050556984,98,0.041176471,202,0.056440346,789,0.22045264,0.117948718,10.05857671,63.92655,0.32073087,30,0.4,779.3049514,85.08786613,894,0.666169896,0.073100877,0.170655467,6.547608356,0.950773307,0.204284084,12.19041632,5.716186612,8.06971221,3.783954518,11.33193626,5.313638286,7.211232168,3.381406182,9.786672228,4.589051247,12.01872031,5.635676942,3.777312098,1.771212753,15.10924839,7.084851013,7.726320201,3.622935177,6.696144174,3.139877153,11.16024029,5.233128589,12.01872031,5.635676942,12.01872031,5.635676942,5,16,2,37,0,44,20,51,84,4,71,47,66,42,57,70,22,88,45,39,65,70,70,35,48,24,33,32,45,43,47,49,57,33,47,12,17,42,53,24,34,21,29,31,43,64,66,34,47,3530596,0,0,0,0,0,0.095566023,0.000344852
7831,6037700801,California,CA,Los Angeles,9,3687,3687,3122,2202,2953,1451,0.264307025,0.157995531,858,0.23270952,1091,0.295904529,136,0.093728463,394,0.178928247,198,0.063420884,27,0.007323027,1432,0.388391646,,10.21688493,63.57559,0.36195871,30,0.4,822.1730029,340.570436,932,0.315611243,0.074563673,0.12828918,13.0739548,0.598091345,0.00057788,19.2944128,11.53367376,12.15812314,7.267794422,19.55871985,11.69166929,11.10089505,6.635812302,15.06550042,9.005745267,18.76579875,11.21768269,16.65134255,9.953718448,15.32980743,9.163740793,12.15812314,7.267794422,7.136289666,4.265879335,23.25901817,13.90360672,17.70857065,10.58570057,8.45782479,5.055856989,18,58,7,57,79,85,31,3,98,,73,46,74,42,57,71,63,58,46,27,88,67,32,51,73,34,55,49,74,47,67,60,74,48,74,43,69,42,63,35,57,23,37,55,81,67,78,25,43,1454766,0,0,1,0,1,0.061743709,0.00014208
7832,6037700802,California,CA,Los Angeles,9,4338,4311,3391,2036,2326,2293,0.315080788,0.14714283,1506,0.347164592,1220,0.282996984,359,0.156563454,172,0.084479371,290,0.085520495,60,0.013831259,1165,0.268556939,0.126153846,10.28661945,63.73604,0.381412134,30,0.4,859.3235024,422.9607088,1083,0.465606191,0.077816679,0.116240798,15.70534601,4.28154056,0.000727459,23.63105912,11.03571227,14.49371626,6.768570192,24.26122068,11.32999791,13.2333931,6.17999886,17.95960492,8.38714131,22.68581675,10.59428378,21.74057439,10.15285529,22.68581675,10.59428378,14.80879705,6.915713023,7.246858129,3.384285096,29.3025133,13.68428322,28.04219015,13.09571189,10.39766601,4.855713399,27,54,18,55,96,61,40,5,92,7,75,46,77,42,57,72,69,72,47,23,93,89,33,58,71,40,52,57,72,51,65,62,72,56,72,53,70,56,68,41,55,23,31,66,81,73,83,30,41,685338,0,0,1,0,2,0.046931052,6.69313E-05
7833,6037700901,California,CA,Los Angeles,9,3969,3969,2605,1448,1655,1973,0.30952381,0.101754833,1604,0.404132023,853,0.214915596,92,0.046629498,121,0.083563536,71,0.027255278,237,0.059712774,466,0.117409927,0.136410256,10.30819616,63.36616,0.379117765,30,0.5,880.2264194,220.3729845,959,0.579456193,0.076362354,0.121228556,13.86029064,5.620697491,0.000875253,23.21428571,7.631612471,13.92857143,4.578967483,23.83333337,7.835122141,13.00000002,4.273702986,26.92857147,8.852670471,22.28571429,7.326347972,15.16666667,4.985986814,25.38095238,8.343896302,14.54761905,4.782477148,7.738095238,2.543870824,27.85714286,9.157934965,28.47619048,9.361444631,10.52380952,3.45966432,26,30,24,42,35,61,13,56,38,11,75,45,77,42,87,72,49,82,47,25,90,92,34,57,59,39,39,57,59,51,53,71,73,55,57,39,41,60,59,40,43,24,24,63,66,74,75,31,31,1053659,0,0,1,0,0,0.057493426,0.000102895
7834,6037700902,California,CA,Los Angeles,9,6811,6811,5106,3256,3718,3852,0.268829834,0.101996889,2245,0.32961386,1417,0.208045808,328,0.085150571,182,0.055896806,125,0.024481003,179,0.026281016,1368,0.200851564,0.136410256,10.25191918,63.04969,0.365053247,30,0.4,863.0370524,106.7010811,2234,0.600860678,0.071032068,0.120663832,14.02617711,7.903044348,0.000757421,19.89340772,7.547769778,11.8285127,4.487863111,19.89340772,7.547769786,11.29085303,4.283869338,15.32330054,5.813822673,19.35574805,7.343776,7.25840552,2.753916,22.58170606,8.567738666,11.8285127,4.487863111,6.720745852,2.549922222,24.19468507,9.17972,25.53883424,9.689704444,8.871384525,3.365897333,19,30,17,40,74,47,11,12,79,11,74,44,74,42,57,72,27,84,44,25,90,95,33,52,58,33,38,50,58,48,53,60,62,49,58,21,24,56,60,35,41,21,24,57,66,72,76,26,30,954427,0,0,0,0,0,0.03869602,9.32043E-05
7835,6037701000,California,CA,Los Angeles,9,5033,5033,4179,2541,2977,3151,0.206536857,0.09580691,1129,0.224319491,950,0.188754222,328,0.104093938,49,0.019283747,136,0.032543671,103,0.020464931,1091,0.216769322,0.134358974,10.20271205,62.9242,0.358020807,30,0.4,844.4841113,171.6730069,2221,0.746053074,0.066797722,0.125685457,11.23802651,3.366015904,0.000622952,15.07719054,6.993904462,8.88108484,4.119697149,15.07719056,6.99390443,8.674547994,4.02389022,11.77260085,5.46099387,14.87065369,6.898097552,8.26147427,3.832276418,19.20792768,8.910042671,8.674547983,4.023890239,5.369958275,2.490979672,17.34909597,8.047780477,17.76216968,8.239394298,6.609179416,3.065821134,9,27,6,36,84,22,15,8,83,10,73,43,73,42,57,72,40,93,42,26,84,86,32,42,56,26,36,40,55,44,51,55,61,39,55,24,32,50,62,27,37,18,24,44,61,67,72,19,27,1422538,0,0,0,0,0,0.056735588,0.000138916
7836,6037701201,California,CA,Los Angeles,9,4008,3992,2949,1492,1716,1761,0.169129177,0.067824623,920,0.229540918,434,0.108717435,150,0.085178876,0,0,26,0.008816548,305,0.076097804,1110,0.276946108,0.136410256,9.492077808,61.6095,0.256473606,30,0.3,741.8974321,40.84302632,1142,0.665501166,0.047295756,0.130122362,7.258580106,0,0.000182023,10.8242673,4.340775871,6.426908708,2.577335673,8.963846381,3.594705019,7.103425434,2.848634166,2.875196009,1.153018591,11.500784,4.612074363,1.860420942,0.746070853,14.88336753,5.968566822,4.904746119,1.966914066,4.566487766,1.83126482,11.500784,4.612074363,0,0,4.059100236,1.627790952,5,9,7,15,74,0,3,77,93,11,64,38,53,42,17,68,11,88,29,27,68,0,24,31,39,19,24,27,32,42,44,19,21,32,40,6,7,41,47,16,18,16,18,32,39,0,0,12,15,1941996,0,0,0,0,0,0.05569338,0.000189599
7837,6037701202,California,CA,Los Angeles,9,3638,3621,2930,1761,2011,2101,0.149457861,0.065344416,776,0.213304013,310,0.085611709,131,0.062351261,9,0.005110733,46,0.015699659,378,0.103903244,696,0.191313909,0.157948718,9.516776986,61.29805,0.282822654,30,0.3,765.5518297,71.19399033,680,0.338140229,0.04647476,0.119475395,10.30033077,0,0.000198411,9.565303125,4.182042624,5.380483008,2.352398976,8.818013799,3.855320544,6.277230162,2.744465472,2.540783637,1.110855072,10.31259243,4.508764704,2.839699365,1.241543904,9.116929541,3.986009376,4.334277979,1.894988064,3.586988672,1.568265984,12.10608677,5.292897695,0,0,3.586988672,1.568265984,3,8,6,9,54,10,7,93,75,27,64,36,59,42,17,69,19,61,29,24,81,0,24,28,37,17,22,26,34,42,43,18,20,29,39,10,12,27,33,15,18,13,16,33,44,0,0,10,14,404719,0,0,0,0,0,0.027783737,3.95099E-05
7838,6037701302,California,CA,Los Angeles,9,4873,4873,4126,2851,3140,3338,0.201005541,0.083052547,1169,0.23989329,790,0.162117792,159,0.047633313,15,0.005261312,183,0.044352884,152,0.031192284,835,0.17135235,0.155897436,9.457417808,60.96846,0.300565699,30,0.3,761.6689749,287.8651153,1165,0.371019108,0.044351962,0.122499466,8.326314285,0,0.000199204,12.86435461,5.315363035,7.035193926,2.90683916,12.46234354,5.149257914,8.442232722,3.488206974,3.417094197,1.411893299,13.86938231,5.730625773,11.65832136,4.817047751,12.86435461,5.315363035,5.4271496,2.242418781,5.025138518,2.076313686,14.67340447,6.062835962,0,0,4.824132978,1.993261138,8,18,8,29,36,10,21,16,67,26,64,35,62,42,17,69,58,64,27,25,73,0,24,37,45,21,27,34,43,44,48,20,26,37,47,32,40,36,43,18,21,17,20,39,49,0,0,14,18,456090,0,0,0,0,0,0.030184368,4.45212E-05
7839,6037701304,California,CA,Los Angeles,9,6556,6556,4898,2927,3546,3547,0.21057047,0.066975765,2015,0.307352044,746,0.113788896,101,0.028474767,75,0.025623505,195,0.039812168,432,0.065893838,1440,0.219646126,0.127179487,9.388036986,61.09824,0.246840269,30,0.3,743.6459206,463.0834974,1529,0.431190073,0.043740694,0.135522901,5.575595135,0,0.000185462,13.2659396,4.21947318,7.369966443,2.344151766,10.73909397,3.415764015,8.84395974,2.81298213,3.57969799,1.138588005,14.31879195,4.554352003,14.95050336,4.755279298,14.52936242,4.621327768,5.474832215,1.741369884,6.106543624,1.942297178,12.42365772,3.951570121,0,0,5.053691275,1.607418354,10,8,14,16,15,27,19,65,84,7,63,35,51,42,17,68,71,69,26,29,59,0,24,38,38,22,22,31,31,44,43,21,21,38,39,39,39,40,38,18,16,20,19,34,34,0,0,15,14,2080500,250093,0,0,0,0,0.070839632,0.000227507
7840,6037701402,California,CA,Los Angeles,9,5999,5937,5360,3712,4476,3631,0.294895213,0.124510106,2072,0.345390898,1451,0.244399528,213,0.058661526,449,0.120959052,256,0.047761194,123,0.020503417,1446,0.241040173,0.150769231,9.408056164,60.65126,0.283849965,30,0.3,771.6567776,999.3909946,1595,0.356344951,0.042994441,0.120546993,8.507765938,0,0.000208698,18.57839845,7.844136686,9.731542043,4.108833502,17.39881757,7.346096254,12.38559895,5.229424452,5.013218621,2.116671802,20.34776973,8.591197323,25.06609314,10.58335902,18.28350323,7.71962658,7.667275549,3.237262759,7.372380336,3.112752653,21.82224579,9.213747854,0,0,7.077485122,2.988242547,24,44,18,48,50,73,23,8,88,21,63,33,59,42,17,69,85,62,26,25,74,0,24,50,60,28,35,45,56,50,60,28,38,52,64,59,72,48,57,24,30,23,29,53,66,0,0,21,27,829444,244198,0,0,0,0,0.04593728,0.000104795
7841,6037701501,California,CA,Los Angeles,9,5243,5243,4193,2649,2970,3332,0.267976349,0.097072881,1858,0.354377265,952,0.181575434,219,0.065726291,110,0.041525104,136,0.032435011,436,0.083158497,908,0.173183292,0.164102564,9.513416712,60.98027,0.317439812,30,0.3,776.2103862,361.6287133,1000,0.336700337,0.045179081,0.1156516,12.96808382,1.406678105,0.000208354,17.15048636,6.212664359,9.37917223,3.397550822,17.41846269,6.309737265,11.25500666,4.077061002,4.555597933,1.650238977,18.75834446,6.795101643,17.15048636,6.212664359,16.07858097,5.824372837,7.503337784,2.718040657,6.163456037,2.232676254,23.58191875,8.542413494,19.83024986,7.183393166,6.431432386,2.329749135,19,27,19,34,57,38,15,83,68,35,64,35,65,42,17,70,64,60,28,23,88,74,24,47,51,27,30,45,51,48,52,25,30,48,54,44,49,44,46,24,25,20,22,56,63,68,70,19,21,617473,0,0,1,0,0,0.037608984,6.02752E-05
7842,6037701502,California,CA,Los Angeles,9,3558,3095,3282,1952,2280,2462,0.215931923,0.101453212,1171,0.329117482,318,0.102746365,176,0.071486596,95,0.048668033,186,0.056672761,59,0.01658235,754,0.211916807,0.227692308,9.532377534,60.92506,0.333356929,30,0.4,789.791405,626.1827736,744,0.326315789,0.045102225,0.110148266,15.44137738,1.273661392,0.000219321,14.03557502,6.594458811,7.341685396,3.449409224,14.68337076,6.898818416,9.069140766,4.261034904,12.30811961,5.782833084,15.11523464,7.101724873,16.6267581,7.81189736,12.73998348,5.985739536,6.046093856,2.840689949,4.534570392,2.130517462,20.08166888,9.43514876,15.76303041,7.40608451,5.398298085,2.536330312,11,30,16,13,62,43,28,6,82,93,65,34,68,42,57,70,77,59,28,21,93,73,25,40,53,22,31,39,54,44,53,56,62,40,56,43,59,36,47,20,26,16,21,50,67,65,70,16,23,610194,0,0,2,0,0,0.037628131,5.95626E-05
7843,6037701601,California,CA,Los Angeles,9,4194,4194,3174,1781,1852,2323,0.202432046,0.070744613,1254,0.298998569,444,0.105865522,148,0.063710719,49,0.027512633,100,0.031505986,90,0.021459227,989,0.235813066,0.125128205,9.610590411,61.53262,0.288181274,30,0.3,772.3572718,124.8780429,1027,0.554535637,0.048530899,0.112880823,12.13736437,1.878990906,0.000247929,13.15808298,4.598399854,7.489985694,2.617550686,12.14592276,4.24467678,8.502145932,2.971273746,3.441344782,1.202658421,13.96781116,4.881378307,6.275393419,2.193083007,16.19456366,5.659569051,6.072961373,2.122338394,4.453505007,1.556381489,17.40915594,6.08403673,15.78969957,5.518079825,5.060801144,1.768615328,9,11,13,14,55,29,15,9,87,6,65,37,60,42,17,69,31,80,30,22,86,78,25,38,41,22,24,34,37,44,44,21,22,37,41,19,20,44,45,20,20,15,16,44,49,65,66,15,16,1217196,3025,0,0,0,0,0.049609937,0.000119129
7844,6037701602,California,CA,Los Angeles,9,4188,4067,3067,1948,2117,2633,0.4021815,0.146487494,2134,0.509551098,1199,0.294811901,201,0.076338777,214,0.109856263,293,0.095533094,232,0.055396371,590,0.140878701,0.155897436,9.636794795,61.36652,0.324516994,30,0.4,789.6125727,556.2596312,775,0.366084081,0.048656851,0.107277259,15.34563712,2.767047807,0.000279245,26.54397897,9.668174613,14.47853398,5.273549789,26.543979,9.668174604,16.891623,6.152474748,22.9243455,8.349787158,28.15270497,10.25412459,30.16361246,10.98656206,25.33743447,9.228712131,12.06544499,4.394624824,8.44581149,3.076237377,37.40287946,13.62333695,33.38106446,12.15846201,10.45671899,3.808674848,42,54,36,57,67,70,43,50,52,26,66,36,66,42,57,70,75,63,30,21,93,83,26,62,67,40,43,61,66,58,65,67,71,65,71,67,73,60,63,35,40,26,29,76,81,77,81,30,34,660538,0,0,2,0,2,0.039929942,6.4485E-05
